Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.01351351351351382,-0.01351351351351382,4,2,0,0,0
best,0.003875929421296387,-0.003875929421296387,8.542404895672817e-07,-8.542404895672817e-07,4,1,0,1,1
