Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.060185499619450744,-0.060185499619450744,0.013513527172410111,-0.013513527172410111,4,0,0,1,1
best,0.07868161678689772,-0.07868161678689772,0.0002359771645923936,-0.0002359771645923936,4,0,1,1,1
