Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.01351351351351382,-0.01351351351351382,0.01351351351351382,-0.01351351351351382,4,2,0,0,0
best,0.25104905815311873,-0.25104905815311873,0.032684665016527725,-0.032684665016527725,4,0,1,1,1
