Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.02091548018023731,-0.02091548018023731,0.01351351881945323,-0.01351351881945323,4,0,0,1,1
best,0.0011491404644596304,-0.0011491404644596304,1.8939564322417723e-07,-1.8939564322417723e-07,3,0,1,0,1
