Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,2,0,0,1
best,0.33018732575547954,-0.33018732575547954,0.012672619062834123,-0.012672619062834123,4,1,0,1,1
