Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.713598506867067,0.713598506867067,-0.8196170979006898,0.8196170979006898,3,1,1,2,1
best,-0.761903620557283,0.761903620557283,-0.8196172874556557,0.8196172874556557,3,1,2,2,1
