Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.4688216837768872,0.4688216837768872,-0.5854660507765375,0.5854660507765375,3,3,1,1,1
best,-0.6184603919123743,0.6184603919123743,-0.6302144426071088,0.6302144426071088,3,2,1,0,0
