Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.4830148675929819,0.4830148675929819,-0.5854659367644655,0.5854659367644655,4,0,2,1,1
best,-0.5981582341018687,0.5981582341018687,-0.7602663436549835,0.7602663436549835,4,0,3,1,1
