Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.623634978138962,0.623634978138962,-0.6302178403975064,0.6302178403975064,2,1,0,1,0
best,-1.1102361261780385,1.1102361261780385,-1.117348999797026,1.117348999797026,1,1,1,0,0
