Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0411583303727459,1.0411583303727459,-1.1173482634953098,1.1173482634953098,3,0,3,0,0
best,-1.0933595667108107,1.0933595667108107,-1.117348876739385,1.117348876739385,1,1,1,1,1
