Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.87842032046798,74.87842032046798,-74.93464950249744,74.93464950249744,8,1,4,0,3
best,-74.92733921146582,74.92733921146582,-75.05291994931206,75.05291994931206,8,0,3,3,3
