Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.79061812786098,74.79061812786098,-74.83810935413037,74.83810935413037,8,0,1,3,3
best,-74.92344489220348,74.92344489220348,-74.98743098596306,74.98743098596306,8,2,4,0,1
