Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76911015896103,74.76911015896103,-74.95350719952744,74.95350719952744,8,0,5,0,2
best,-74.8745927418736,74.8745927418736,-74.95222182874895,74.95222182874895,8,0,4,0,2
